200 200
132 43 2
84 193 1
143 146 2
51 39 1
175 95 2
64 16 1
103 71 2
141 58 1
130 146 2
74 135 1
21 56 2
136 152 1
106 167 2
44 12 1
26 70 2
5 30 1
161 42 2
136 146 1
156 36 2
169 167 1
4 175 2
120 132 1
169 81 2
4 183 1
26 172 2
99 75 1
27 50 2
120 138 1
42 149 2
85 40 1
163 191 2
186 179 1
6 73 2
126 107 1
175 43 2
85 32 1
165 172 2
92 72 1
38 1 2
12 81 1
191 154 2
169 97 1
92 156 2
134 36 1
78 21 2
63 142 1
80 15 2
45 89 1
180 147 2
28 5 1
97 175 2
14 152 1
68 97 2
110 40 1
93 175 2
158 162 1
23 169 2
179 156 1
123 38 2
53 64 1
42 194 2
132 18 1
169 194 2
168 167 1
73 71 2
11 126 1
2 55 2
119 179 1
86 135 2
109 69 1
83 144 2
99 9 1
178 2 2
60 170 1
132 109 2
152 7 1
139 194 2
41 2 1
5 20 2
101 113 1
43 103 2
12 43 1
50 58 2
93 89 1
58 135 2
111 151 1
15 98 2
53 91 1
158 28 2
70 161 1
140 165 2
126 105 1
7 97 2
22 28 1
158 101 2
85 121 1
12 177 2
139 85 1
154 44 2
105 138 1
22 157 2
112 117 1
41 92 2
93 163 1
75 3 2
39 3 1
94 93 2
130 163 1
136 170 2
57 28 1
18 152 2
199 30 1
97 129 2
14 120 1
100 187 2
134 186 1
23 58 2
107 82 1
170 80 2
44 61 1
1 145 2
125 87 1
82 144 2
6 75 1
55 157 2
118 111 1
38 112 2
48 138 1
180 114 2
140 39 1
73 110 2
38 64 1
161 28 2
134 170 1
21 146 2
191 50 1
6 192 2
187 164 1
95 195 2
79 79 1
113 184 2
133 42 1
174 120 2
162 89 1
145 97 2
160 21 1
66 21 2
139 198 1
179 124 2
198 118 1
33 56 2
127 198 1
145 58 2
149 26 1
91 41 2
199 109 1
35 48 2
79 38 1
191 108 2
171 127 1
9 180 2
72 171 1
138 183 2
131 20 1
152 23 2
132 58 1
113 154 2
137 19 1
28 46 2
2 130 1
151 125 2
168 153 1
46 114 2
72 53 1
90 196 2
170 87 1
34 173 2
38 165 1
1 28 2
179 109 1
123 107 2
78 47 1
183 0 2
31 58 1
48 102 2
149 174 1
155 142 2
13 37 1
49 50 2
10 70 1
108 151 2
25 87 1
51 164 2
153 110 1
71 107 2
79 102 1
31 165 2
101 192 1
178 122 2
7 105 1
14 196 2
166 33 1
113 28 2
14 50 1
55 180 2
168 176 1
159 197 2
18 154 1
79 149 2
6 135 1
74 13 2
12 89 1
185 66 2
73 62 1
138 29 2
93 88 1
74 6 2
95 163 1
26 135 2
30 68 1
74 11 2
66 34 1
144 94 2
41 1 1
3 55 2
31 124 1
169 24 2
138 179 1
93 4 2
31 123 1
169 186 2
15 51 1
125 5 2
171 180 1
90 5 2
155 29 1
64 75 2
24 2 1
184 67 2
155 147 1
95 12 2
133 19 1
99 172 2
195 176 1
155 99 2
31 12 1
144 38 2
82 151 1
50 53 2
146 168 1
190 116 2
7 50 1
120 20 2
35 114 1
45 24 2
30 127 1
188 103 2
102 53 1
145 106 2
120 148 1
145 154 2
55 52 1
76 6 2
102 40 1
177 146 2
67 147 1
166 145 2
150 14 1
50 166 2
21 181 1
5 167 2
111 193 1
195 199 2
120 88 1
148 106 2
30 141 1
34 166 2
176 124 1
19 178 2
134 63 1
38 162 2
125 40 1
72 164 2
23 161 1
148 52 2
10 147 1
185 98 2
90 35 1
74 77 2
4 24 1
60 197 2
75 172 1
7 79 2
47 42 1
51 160 2
13 121 1
132 106 2
15 128 1
27 128 2
50 86 1
186 161 2
3 164 1
162 143 2
162 101 1
38 65 2
91 1 1
198 21 2
105 64 1
55 1 2
6 189 1
65 62 2
75 20 1
66 119 2
170 124 1
45 117 2
35 10 1
18 160 2
95 140 1
7 68 2
63 79 1
63 129 2
42 47 1
104 31 2
139 105 1
116 86 2
193 118 1
174 6 2
61 49 1
114 156 2
46 132 1
20 102 2
15 47 1
27 119 2
72 133 1
0 199 2
35 41 1
109 63 2
70 8 1
36 67 2
132 78 1
119 114 2
193 40 1
7 175 2
67 69 1
33 31 2
122 115 1
113 117 2
67 97 1
60 185 2
159 53 1
177 65 2
196 165 1
157 20 2
106 69 1
163 150 2
89 5 1
89 63 2
198 65 1
192 146 2
60 147 1
101 194 2
93 142 1
147 147 2
35 25 1
72 197 2
182 146 1
183 70 2
188 70 1
118 47 2
21 103 1
33 87 2
126 198 1
30 186 2
58 161 1
145 172 2
78 190 1
77 143 2
4 3 1
199 128 2
95 90 1
45 1 2
25 138 1
98 128 2
171 84 1
175 123 2
106 78 1
30 144 2
88 190 1
189 79 2
64 198 1
109 46 2
75 67 1
99 184 2
58 162 1
37 35 2
71 63 1
132 151 2
96 123 1
16 83 2
62 160 1
2 186 2
179 179 1
195 110 2
164 193 1
71 2 2
23 171 1
36 117 2
50 174 1
172 122 2
45 120 1
84 82 2
116 49 1
135 110 2
84 153 1
23 13 2
12 179 1
66 191 2
107 160 1
133 155 2
65 56 1
104 30 2
165 101 1
107 17 2
167 144 1
53 52 2
88 139 1
35 163 2
78 107 1
151 76 2
106 1 1
63 63 2
95 136 1
81 100 2
8 98 1
37 15 2
122 161 1
160 76 2
143 168 1
129 174 2
77 35 1
178 71 2
155 73 1
11 9 2
111 33 1
73 85 2
166 109 1
56 51 2
124 3 1
55 61 2
165 99 1
118 140 2
113 10 1
82 72 2
121 125 1
53 2 2
132 50 1
84 119 2
110 59 1
44 115 2
188 149 1
92 2 2
7 133 1
78 14 2
166 58 1
150 19 2
114 61 1
144 145 2
82 194 1
16 31 2
9 87 1
75 46 2
160 43 1
182 139 2
129 81 1
185 164 2
100 123 1
38 138 2
136 76 1
1 105 2
19 0 1
184 11 2
191 113 1
147 13 2
38 63 1
58 21 2
175 20 1
156 168 2
37 109 1
26 41 2
187 128 1
82 67 2
45 76 1
30 195 2
35 118 1
89 192 2
14 60 1
121 72 2
83 173 1
174 155 2
4 144 1
133 14 2
168 67 1
169 17 2
24 54 1
13 101 2
69 39 1
43 21 2
134 143 1
72 105 2
86 159 1
127 191 2
114 58 1
177 45 2
65 106 1
52 145 2
162 166 1
118 178 2
160 82 1
65 85 2
137 116 1
5 141 2
15 24 1
197 6 2
5 42 1
141 41 2
120 147 1
54 70 2
76 186 1
102 166 2
131 68 1
197 167 2
81 43 1
157 51 2
53 11 1
22 194 2
146 87 1
54 159 2
107 23 1
171 195 2
117 62 1
30 90 2
183 188 1
71 10 2
182 102 1
186 175 2
138 124 1
56 133 2
143 52 1
82 100 2
141 23 1
179 197 2
106 68 1
3 99 2
92 177 1
121 10 2
97 79 1
160 144 2
77 3 1
60 98 2
196 124 1
37 114 2
79 165 1
26 43 2
119 45 1
75 158 2
70 55 1
18 19 2
36 143 1
183 79 2
101 55 1
39 89 2
168 48 1
153 126 2
162 0 1
180 66 2
163 33 1
2 35 2
121 161 1
132 66 2
46 147 1
73 55 2
174 102 1
193 140 2
63 98 1
29 139 2
4 48 1
157 14 2
134 23 1
70 25 2
36 171 1
146 13 2
132 1 1
137 157 2
125 56 1
137 133 2
162 6 1
69 6 2
151 198 1
36 118 2
117 114 1
185 180 2
102 154 1
137 80 2
76 112 1
80 171 2
178 102 1
0 71 2
47 19 1
164 25 2
86 152 1
137 70 2
77 57 1
84 96 2
120 179 1
185 146 2
157 26 1
159 111 2
142 139 1
101 41 2
126 136 1
168 134 2
83 26 1
82 83 2
119 160 1
144 62 2
39 158 1
45 5 2
88 144 1
180 169 2
129 10 1
187 43 2
20 149 1
197 176 2
56 61 1
185 192 2
67 180 1
191 161 2
4 33 1
179 174 2
80 13 1
3 59 2
158 62 1
50 149 2
19 102 1
129 59 2
15 0 1
24 51 2
91 57 1
130 53 2
95 6 1
49 104 2
66 142 1
88 64 2
24 169 1
86 198 2
123 131 1
175 45 2
122 48 1
18 195 2
149 36 1
115 176 2
50 190 1
179 54 2
42 28 1
120 106 2
20 17 1
191 141 2
139 150 1
114 18 2
99 154 1
45 148 2
93 38 1
103 110 2
27 170 1
127 6 2
134 56 1
32 79 2
183 84 1
110 173 2
174 23 1
78 150 2
126 116 1
93 49 2
130 134 1
118 56 2
89 36 1
2 68 2
11 84 1
141 108 2
169 73 1
156 149 2
148 6 1
174 16 2
113 53 1
163 136 2
95 118 1
19 150 2
141 30 1
8 175 2
102 68 1
36 32 2
154 72 1
77 115 2
69 116 1
171 171 2
170 153 1
34 73 2
122 158 1
185 34 2
14 100 1
46 108 2
19 141 1
6 51 2
168 107 1
112 158 2
191 26 1
39 87 2
92 185 1
56 173 2
122 58 1
114 8 2
176 33 1
10 38 2
53 167 1
27 77 2
139 54 1
41 74 2
85 44 1
180 171 2
132 113 1
43 126 2
97 26 1
169 106 2
51 188 1
120 64 2
182 61 1
31 5 2
152 26 1
30 98 2
87 128 1
86 113 2
106 82 1
192 183 2
107 0 1
182 182 2
199 117 1
151 50 2
151 108 1
193 137 2
152 3 1
56 36 2
140 104 1
37 39 2
126 115 1
103 84 2
163 186 1
3 114 2
36 15 1
183 189 2
67 19 1
159 177 2
52 73 1
42 57 2
138 81 1
61 170 2
24 109 1
66 192 2
174 84 1
199 76 2
108 198 1
163 138 2
5 45 1
107 144 2
185 99 1
60 122 2
129 18 1
47 84 2
92 166 1
198 165 2
22 40 1
6 63 2
78 12 1
17 182 2
83 163 1
50 114 2
117 76 1
2 102 2
155 91 1
134 69 2
65 61 1
168 45 2
113 98 1
189 138 2
110 172 1
140 93 2
176 111 1
94 159 2
97 172 1
104 138 2
10 128 1
81 154 2
114 186 1
149 60 2
152 31 1
160 181 2
181 30 1
185 2 2
194 171 1
88 188 2
55 114 1
128 152 2
102 119 1
119 66 2
21 52 1
90 132 2
22 111 1
19 9 2
57 111 1
0 12 2
58 153 1
166 42 2
68 175 1
183 159 2
149 184 1
36 157 2
128 196 1
88 2 2
171 4 1
131 57 2
118 95 1
11 109 2
155 199 1
92 94 2
130 48 1
186 114 2
183 18 1
93 34 2
195 61 1
91 132 2
168 35 1
77 166 2
69 51 1
118 59 2
48 128 1
29 121 2
147 157 1
154 145 2
192 102 1
178 4 2
162 159 1
106 129 2
156 71 1
129 3 2
46 46 1
49 133 2
81 150 1
35 38 2
172 172 1
1 153 2
115 1 1
51 127 2
180 127 1
24 52 2
129 77 1
141 12 2
6 15 1
29 35 2
169 114 1
170 50 2
140 125 1
41 99 2
199 177 1
54 42 2
97 22 1
196 179 2
184 112 1
33 47 2
171 0 1
198 12 2
121 150 1
154 83 2
53 51 1
24 195 2
62 2 1
88 91 2
72 146 1
152 25 2
79 164 1
97 63 2
154 150 1
55 26 2
62 164 1
105 76 2
172 155 1
41 52 2
93 20 1
184 18 2
37 0 1
44 149 2
17 90 1
142 163 2
23 71 1
79 142 2
148 47 1
127 21 2
53 166 1
114 138 2
64 124 1
23 91 2
188 146 1
159 29 2
30 191 1
169 172 2
178 83 1
18 161 2
22 115 1
102 165 2
164 68 1
117 185 2
41 110 1
143 41 2
70 37 1
9 71 2
86 133 1
123 18 2
178 180 1
50 23 2
125 75 1
24 36 2
152 8 1
160 158 2
112 181 1
187 197 2
102 99 1
97 182 2
10 71 1
110 197 2
14 199 1
155 58 2
53 75 1
198 64 2
1 68 1
8 149 2
77 185 1
176 177 2
192 30 1
101 188 2
113 39 1
184 106 2
76 132 1
162 130 2
138 116 1
9 182 2
191 55 1
192 126 2
15 181 1
21 192 2
16 49 1
171 130 2
37 154 1
165 22 2
109 108 1
151 4 2
59 172 1
14 122 2
113 21 1
128 161 2
66 94 1
92 190 2
82 142 1
191 152 2
3 76 1
145 100 2
6 191 1
146 157 2
71 48 1
141 194 2
182 110 1
101 52 2
155 157 1
39 148 2
133 119 1
78 158 2
108 5 1
83 152 2
97 145 1
71 124 2
165 24 1
27 143 2
96 174 1
112 118 2
163 52 1
182 109 2
178 88 1
41 167 2
5 32 1
115 70 2
115 66 1
197 105 2
71 154 1
11 49 2
31 65 1
148 108 2
99 135 1
129 17 2
111 52 1
13 72 2
133 111 1
138 111 2
1 25 1
133 184 2
113 122 1
163 88 2
100 114 1
79 28 2
195 165 1
56 146 2
113 20 1
187 104 2
76 39 1
108 64 2
137 140 1
110 38 2
165 131 1
129 100 2
196 175 1
177 122 2
12 191 1
66 90 2
133 96 1
161 57 2
61 140 1
59 160 2
70 52 1
173 145 2
196 70 1
72 198 2
126 102 1
41 87 2
114 100 1
23 136 2
194 78 1
170 95 2
16 159 1
192 60 2
72 109 1
103 15 2
21 100 1
57 151 2
123 130 1
123 124 2
117 172 1
88 107 2
177 174 1
105 148 2
18 100 1
133 16 2
21 40 1
86 13 2
35 108 1
32 19 2
107 108 1
43 129 2
26 25 1
1 45 2
20 81 1
16 167 2
189 6 1
137 59 2
75 162 1
51 11 2
86 22 1
25 197 2
137 11 1
170 47 2
159 62 1
30 182 2
172 112 1
2 94 2
17 2 1
182 85 2
114 175 1
7 119 2
189 58 1
115 27 2
17 41 1
154 147 2
159 126 1
96 45 2
39 112 1
161 183 2
49 11 1
76 106 2
53 121 1
16 146 2
158 38 1
73 149 2
60 20 1
169 31 2
190 170 1
115 48 2
122 67 1
45 194 2
110 116 1
120 157 2
166 45 1
62 186 2
95 46 1
131 150 2
166 66 1
128 39 2
25 78 1
42 77 2
105 116 1
41 21 2
65 65 1
64 80 2
105 190 1
110 105 2
94 166 1
156 182 2
135 6 1
158 94 2
45 95 1
21 92 2
176 1 1
82 184 2
186 77 1
1 70 2
3 199 1
29 16 2
183 161 1
158 108 2
60 140 1
34 52 2
184 85 1
66 117 2
171 132 1
39 143 2
53 9 1
83 169 2
104 41 1
27 70 2
121 137 1
59 137 2
125 84 1
76 26 2
0 74 1
5 170 2
0 137 1
194 155 2
21 57 1
144 69 2
158 2 1
131 5 2
198 195 1
103 105 2
182 24 1
67 30 2
182 123 1
169 72 2
56 128 1
53 137 2
185 86 1
153 16 2
35 84 1
15 4 2
168 70 1
39 95 2
161 30 1
34 6 2
12 0 1
162 54 2
152 103 1
25 133 2
14 96 1
51 180 2
99 182 1
65 9 2
128 35 1
73 17 2
127 104 1
29 188 2
115 141 1
84 97 2
35 152 1
69 57 2
16 130 1
60 184 2
88 161 1
13 52 2
160 122 1
190 182 2
138 193 1
3 194 2
154 152 1
41 141 2
108 91 1
165 169 2
67 87 1
15 134 2
108 45 1
87 158 2
23 14 1
165 195 2
187 60 1
146 146 2
70 0 1
179 38 2
112 131 1
125 145 2
185 76 1
152 10 2
46 167 1
66 82 2
138 33 1
172 143 2
85 76 1
73 88 2
167 62 1
3 198 2
108 161 1
61 110 2
173 161 1
99 91 2
89 48 1
122 117 2
173 125 1
72 18 2
187 184 1
147 47 2
74 35 1
179 106 2
94 113 1
21 36 2
121 156 1
92 4 2
57 107 1
48 55 2
32 88 1
111 95 2
187 107 1
85 179 2
22 62 1
19 47 2
53 133 1
1 47 2
139 128 1
145 135 2
45 106 1
81 2 2
102 160 1
173 1 2
65 34 1
169 112 2
28 185 1
164 123 2
162 140 1
161 124 2
83 146 1
156 137 2
85 163 1
0 40 2
91 191 1
54 132 2
1 138 1
2 85 2
11 107 1
103 172 2
99 199 1
77 23 2
152 117 1
29 91 2
37 182 1
178 134 2
56 153 1
37 22 2
60 45 1
36 154 2
40 115 1
108 176 2
87 166 1
64 141 2
97 100 1
160 17 2
197 181 1
25 88 2
113 47 1
69 17 2
95 178 1
121 11 2
30 39 1
104 39 2
1 19 1
172 124 2
5 43 1
192 21 2
74 147 1
197 124 2
148 166 1
73 194 2
146 133 1
183 6 2
185 17 1
118 143 2
123 72 1
63 198 2
72 3 1
130 154 2
66 110 1
183 99 2
77 8 1
67 194 2
90 198 1
70 9 2
37 54 1
59 60 2
163 85 1
162 34 2
189 198 1
122 110 2
161 117 1
11 123 2
53 92 1
81 191 2
53 5 1
30 76 2
123 55 1
16 94 2
146 196 1
135 156 2
86 25 1
42 5 2
144 87 1
8 185 2
107 186 1
151 7 2
36 192 1
11 18 2
155 1 1
159 30 2
192 52 1
168 8 2
86 97 1
27 82 2
139 49 1
12 53 2
90 28 1
12 20 2
88 169 1
152 53 2
78 17 1
148 179 2
97 135 1
102 175 2
154 65 1
161 94 2
159 140 1
177 9 2
54 170 1
198 108 2
13 190 1
3 155 2
168 36 1
25 169 2
9 65 1
90 181 2
40 42 1
94 98 2
167 18 1
171 24 2
38 163 1
89 191 2
58 199 1
44 161 2
173 70 1
92 33 2
32 175 1
141 144 2
94 111 1
124 124 2
130 47 1
178 123 2
10 53 1
64 163 2
8 125 1
145 167 2
11 198 1
91 193 2
144 112 1
132 33 2
130 151 1
131 98 2
190 162 1
138 142 2
47 14 1
125 17 2
48 177 1
164 117 2
46 4 1
82 97 2
130 129 1
57 85 2
29 13 1
52 6 2
62 187 1
132 116 2
115 194 1
14 82 2
64 143 1
148 93 2
151 49 1
177 148 2
167 67 1
72 123 2
5 156 1
104 184 2
142 20 1
154 15 2
17 121 1
49 66 2
72 155 1
193 111 2
181 91 1
181 139 2
157 128 1
45 52 2
136 145 1
36 163 2
138 104 1
51 80 2
141 60 1
140 168 2
64 42 1
199 77 2
150 146 1
90 102 2
0 134 1
173 31 2
174 128 1
135 190 2
166 63 1
133 94 2
129 4 1
175 60 2
18 188 1
135 107 2
132 118 1
47 122 2
109 179 1
43 147 2
22 19 1
164 34 2
171 191 1
34 2 2
149 113 1
51 156 2
111 83 1
199 63 2
27 94 1
107 139 2
126 90 1
64 107 2
119 101 1
130 9 2
67 102 1
92 136 2
76 43 1
109 187 2
158 99 1
178 34 2
197 117 1
174 77 2
74 149 1
34 4 2
165 138 1
65 87 2
195 168 1
26 122 2
46 166 1
113 0 2
51 6 1
161 64 2
199 4 1
95 184 2
87 124 1
189 16 2
95 161 1
34 165 2
72 40 1
89 77 2
12 75 1
116 68 2
139 8 1
75 59 2
121 159 1
48 79 2
179 151 1
144 44 2
40 163 1
151 84 2
174 0 1
53 63 2
104 140 1
52 128 2
89 153 1
39 26 2
153 12 1
21 174 2
153 44 1
96 183 2
139 165 1
193 11 2
109 125 1
84 0 2
70 72 1
158 23 2
183 127 1
124 16 2
136 117 1
106 117 2
176 173 1
145 101 2
69 70 1
194 13 2
187 82 1
81 95 2
164 138 1
194 97 2
49 155 1
180 32 2
100 163 1
44 170 2
101 142 1
107 131 2
84 143 1
192 28 2
148 39 1
16 175 2
76 115 1
171 128 2
42 101 1
161 130 2
187 170 1
181 172 2
0 11 1
89 126 2
147 28 1
43 84 2
62 130 1
174 183 2
115 140 1
21 38 2
43 91 1
195 5 2
191 177 1
28 178 2
50 132 1
172 77 2
144 52 1
36 120 2
163 132 1
48 36 2
180 161 1
108 53 2
85 14 1
35 123 2
80 97 1
29 177 2
108 119 1
176 153 2
4 178 1
184 166 2
165 196 1
67 70 2
26 30 1
138 69 2
5 94 1
183 124 2
170 184 1
145 127 2
156 93 1
190 181 2
48 137 1
43 120 2
96 15 1
191 92 2
164 61 1
20 66 2
187 73 1
167 153 2
16 50 1
198 61 2
4 177 1
34 17 2
72 179 1
141 39 2
80 25 1
12 78 2
17 100 1
65 47 2
159 179 1
197 173 2
86 45 1
95 94 2
166 1 1
117 187 2
114 49 1
85 175 2
35 72 1
40 52 2
87 162 1
148 171 2
146 3 1
117 197 2
7 176 1
178 30 2
175 147 1
32 10 2
12 193 1
120 24 2
160 16 1
107 91 2
11 159 1
48 127 2
87 101 1
58 34 2
37 115 1
101 157 2
81 73 1
143 172 2
76 156 1
14 91 2
30 34 1
138 181 2
196 102 1
189 51 2
40 47 1
135 143 2
159 18 1
53 194 2
110 26 1
85 79 2
113 19 1
142 19 2
171 58 1
94 179 2
18 14 1
144 121 2
69 120 1
24 1 2
104 87 1
88 3 2
22 76 1
72 16 2
71 126 1
72 168 2
67 193 1
118 17 2
17 123 1
119 122 2
129 64 1
16 193 2
190 187 1
165 26 2
18 81 1
122 5 2
114 102 1
93 12 2
91 72 1
84 74 2
51 13 1
173 73 2
43 188 1
63 139 2
60 17 1
170 24 2
49 141 1
153 138 2
0 175 1
81 77 2
128 91 1
9 153 2
129 91 1
15 13 2
195 155 1
176 133 2
103 136 1
175 181 2
94 47 1
156 42 2
137 193 1
0 1 2
143 64 1
93 62 2
170 32 1
196 171 2
157 73 1
184 119 2
102 198 1
21 114 2
124 82 1
83 22 2
95 24 1
53 58 2
139 129 1
174 103 2
50 72 1
73 86 2
35 6 1
41 80 2
79 130 1
15 139 2
28 55 1
159 10 2
53 164 1
30 122 2
33 3 1
113 57 2
40 185 1
39 188 2
63 152 1
78 65 2
81 183 1
61 9 2
114 167 1
58 176 2
53 197 1
182 181 2
3 25 1
123 193 2
51 62 1
67 148 2
167 49 1
52 84 2
146 104 1
55 56 2
181 8 1
149 79 2
152 107 1
168 195 2
47 144 1
92 35 2
11 143 1
119 123 2
25 124 1
162 61 2
25 151 1
32 185 2
28 78 1
115 134 2
167 129 1
69 26 2
100 42 1
175 194 2
159 103 1
160 174 2
101 152 1
60 76 2
120 181 1
70 75 2
42 87 1
188 63 2
174 99 1
76 192 2
138 164 1
71 175 2
48 32 1
70 40 2
39 42 1
160 74 2
83 54 1
50 25 2
100 186 1
119 124 2
94 38 1
110 49 2
0 73 1
165 21 2
102 28 1
133 50 2
148 73 1
193 112 2
39 55 1
99 22 2
103 158 1
138 5 2
179 68 1
91 48 2
16 52 1
58 7 2
92 150 1
94 145 2
18 133 1
99 64 2
82 55 1
13 189 2
140 98 1
10 121 2
167 81 1
69 4 2
54 64 1
152 4 2
149 38 1
36 148 2
117 122 1
12 110 2
94 106 1
66 190 2
73 58 1
176 50 2
176 154 1
187 81 2
126 196 1
76 18 2
20 69 1
197 81 2
67 4 1
64 68 2
87 140 1
94 85 2
144 129 1
14 126 2
160 2 1
134 21 2
17 16 1
118 127 2
120 150 1
183 120 2
55 76 1
1 161 2
100 88 1
27 58 2
123 190 1
25 155 2
25 72 1
164 107 2
56 199 1
155 121 2
72 176 1
54 121 2
187 113 1
1 55 2
16 61 1
111 130 2
122 172 1
137 105 2
116 40 1
7 51 2
66 98 1
126 81 2
77 49 1
38 14 2
167 39 1
106 53 2
195 194 1
83 11 2
129 76 1
32 76 2
64 25 1
25 173 2
102 126 1
187 120 2
130 141 1
162 97 2
75 40 1
45 134 2
85 88 1
164 41 2
40 23 1
76 199 2
184 98 1
43 110 2
174 195 1
93 15 2
162 98 1
157 0 2
42 90 1
174 115 2
158 11 1
63 99 2
91 28 1
191 197 2
179 99 1
193 168 2
37 130 1
196 12 2
83 98 1
166 163 2
99 136 1
60 35 2
114 11 1
154 45 2
115 158 1
132 157 2
16 17 1
154 1 2
14 17 1
173 112 2
96 181 1
66 39 2
77 48 1
154 117 2
118 186 1
140 6 2
97 36 1
28 76 2
114 22 1
153 171 2
145 4 1
62 157 2
117 151 1
36 106 2
42 102 1
150 151 2
82 116 1
166 113 2
11 149 1
57 56 2
143 60 1
41 40 2
44 80 1
149 30 2
139 111 1
197 14 2
41 158 1
59 12 2
49 20 1
93 1 2
189 126 1
100 1 2
46 164 1
79 161 2
32 177 1
59 19 2
97 179 1
16 120 2
163 55 1
117 30 2
44 4 1
15 80 2
174 116 1
64 81 2
112 59 1
88 42 2
152 58 1
90 185 2
85 26 1
6 120 2
156 27 1
14 86 2
23 134 1
176 191 2
28 7 1
135 148 2
189 21 1
94 176 2
157 60 1
39 155 2
76 28 1
21 196 2
188 160 1
99 101 2
107 196 1
79 5 2
2 134 1
1 110 2
8 70 1
53 154 2
143 20 1
97 173 2
109 174 1
117 89 2
54 173 1
188 162 2
3 117 1
82 92 2
142 84 1
63 153 2
147 158 1
151 70 2
125 172 1
120 59 2
93 11 1
130 8 2
20 25 1
131 21 2
23 148 1
121 139 2
134 126 1
111 91 2
103 190 1
90 136 2
157 10 1
181 136 2
175 82 1
185 198 2
143 114 1
130 75 2
194 61 1
30 170 2
130 40 1
97 130 2
79 103 1
14 55 2
128 139 1
88 4 2
96 0 1
106 188 2
171 199 1
168 69 2
43 81 1
116 11 2
100 185 1
84 103 2
122 148 1
97 2 2
140 3 1
72 87 2
185 197 1
83 160 2
145 112 1
83 186 2
122 160 1
180 92 2
171 109 1
109 43 2
59 2 1
57 21 2
125 116 1
85 161 2
26 175 1
177 63 2
81 199 1
61 186 2
112 79 1
184 116 2
158 129 1
144 179 2
131 23 1
183 82 2
195 118 1
138 131 2
146 99 1
95 23 2
146 161 1
115 50 2
194 162 1
53 41 2
137 49 1
76 190 2
188 176 1
173 199 2
20 87 1
158 192 2
124 75 1
23 183 2
122 154 1
143 112 2
123 187 1
179 173 2
133 112 1
14 1 2
50 51 1
29 136 2
36 26 1
122 100 2
36 111 1
35 27 2
152 29 1
199 198 2
105 176 1
107 1 2
147 174 1
63 147 2
57 54 1
184 120 2
124 104 1
136 168 2
87 92 1
133 162 2
175 126 1
149 25 2
53 4 1
172 100 2
87 28 1
24 90 2
105 139 1
93 132 2
45 158 1
62 24 2
8 64 1
90 164 2
179 176 1
178 5 2
135 86 1
76 99 2
128 114 1
189 182 2
180 87 1
163 139 2
105 180 1
150 80 2
114 113 1
149 16 2
160 136 1
100 178 2
161 106 1
41 17 2
92 31 1
42 185 2
54 8 1
104 98 2
76 85 1
132 120 2
69 151 1
68 166 2
189 9 1
49 83 2
0 89 1
80 31 2
28 171 1
80 164 2
28 67 1
181 178 2
33 85 1
69 79 2
29 132 1
10 166 2
86 42 1
178 156 2
169 57 1
3 18 2
24 127 1
51 158 2
12 13 1
93 57 2
137 78 1
190 89 2
55 74 1
29 25 2
139 48 1
182 45 2
135 172 1
45 139 2
97 91 1
186 27 2
190 188 1
82 53 2
57 90 1
52 26 2
109 115 1
24 84 2
104 84 1
184 89 2
77 98 1
1 6 2
42 59 1
51 107 2
183 143 1
47 159 2
0 67 1
40 155 2
185 82 1
55 73 2
165 31 1
199 149 2
170 78 1
115 9 2
121 133 1
25 61 2
41 145 1
13 78 2
63 192 1
137 46 2
149 52 1
68 34 2
124 80 1
198 194 2
72 199 1
149 182 2
31 117 1
144 33 2
127 36 1
103 127 2
82 74 1
16 69 2
152 79 1
188 22 2
146 61 1
44 120 2
159 95 1
174 26 2
195 38 1
35 44 2
9 14 1
147 3 2
50 38 1
63 89 2
118 133 1
31 66 2
130 2 1
134 117 2
102 151 1
127 172 2
51 84 1
153 36 2
88 35 1
111 0 2
165 181 1
78 46 2
79 12 1
33 110 2
27 189 1
167 24 2
161 119 1
127 46 2
164 28 1
175 23 2
38 191 1
153 196 2
127 49 1
143 75 2
100 167 1
5 173 2
9 123 1
92 124 2
10 102 1
54 94 2
37 68 1
194 108 2
107 29 1
67 98 2
138 148 1
83 172 2
29 34 1
189 12 2
48 150 1
49 186 2
146 45 1
7 174 2
102 155 1
128 50 2
3 102 1
105 192 2
2 44 1
159 170 2
130 1 1
108 12 2
71 108 1
128 83 2
72 8 1
192 117 2
117 9 1
122 143 2
126 22 1
79 46 2
144 158 1
181 86 2
130 23 1
42 165 2
194 86 1
171 1 2
49 94 1
142 63 2
2 39 1
102 32 2
29 81 1
136 55 2
37 156 1
167 50 2
168 96 1
107 145 2
61 57 1
162 116 2
177 110 1
168 197 2
126 26 1
145 8 2
86 48 1
126 74 2
194 195 1
17 52 2
65 199 1
56 116 2
176 35 1
92 32 2
36 142 1
180 58 2
174 5 1
29 69 2
13 75 1
131 102 2
95 82 1
38 172 2
73 188 1
89 66 2
38 59 1
39 127 2
86 9 1
139 30 2
101 166 1
74 5 2
32 147 1
168 149 2
93 98 1
114 187 2
7 35 1
170 139 2
23 165 1
2 40 2
161 166 1
87 123 2
42 93 1
35 52 2
150 47 1
159 146 2
37 163 1
7 67 2
57 184 1
90 21 2
5 63 1
194 194 2
108 99 1
175 144 2
98 189 1
102 112 2
86 36 1
159 31 2
102 22 1
153 180 2
138 125 1
